t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
4.984,0,0,0,159918,16731,-77633,298624,165970,-173396,-159919,-16732,77632,-298625,-165971,173395
4.992,0,0,0,160324,16817,-77819,299379,166328,-173787,-160325,-16818,77818,-299380,-166329,173786
5,0,0,0,160728,16902,-78003,300131,166683,-174177,-160729,-16903,78002,-300132,-166684,174176
5.008,0,0,0,161130,16987,-78186,300878,167037,-174564,-161131,-16988,78185,-300879,-167038,174563
5.016,0,0,0,161530,17073,-78368,301622,167388,-174949,-161531,-17074,78367,-301623,-167389,174948
5.024,0,0,0,161928,17157,-78549,302362,167737,-175332,-161929,-17158,78548,-302363,-167738,175331
5.032,0,0,0,162323,17242,-78729,303098,168085,-175713,-162324,-17243,78728,-303099,-168086,175712
5.04,0,0,0,162717,17326,-78907,303830,168430,-176092,-162718,-17327,78906,-303831,-168431,176091
5.048,0,0,0,163108,17410,-79085,304558,168773,-176468,-163109,-17411,79084,-304559,-168774,176467
5.056,0,0,0,163496,17494,-79262,305282,169114,-176843,-163497,-17495,79261,-305283,-169115,176842
5.064,0,0,0,163883,17577,-79437,306002,169453,-177215,-163884,-17578,79436,-306003,-169454,177214
5.072,0,0,0,164267,17661,-79611,306719,169790,-177585,-164268,-17662,79610,-306720,-169791,177584
5.08,0,0,0,164650,17744,-79785,307431,170125,-177953,-164651,-17745,79784,-307432,-170126,177952
5.088,0,0,0,165029,17826,-79957,308139,170458,-178318,-165030,-17827,79956,-308140,-170459,178317
5.096,0,0,0,165407,17908,-80128,308844,170789,-178682,-165408,-17909,80127,-308845,-170790,178681
5.104,0,0,0,165783,17990,-80298,309544,171117,-179043,-165784,-17991,80297,-309545,-171118,179042
5.112,0,0,0,166156,18072,-80467,310240,171444,-179402,-166157,-18073,80466,-310241,-171445,179401
5.12,0,0,0,166527,18154,-80634,310933,171769,-179759,-166528,-18155,80633,-310934,-171770,179758
5.128,0,0,0,166895,18235,-80801,311621,172091,-180114,-166896,-18236,80800,-311622,-172092,180113
5.136,0,0,0,167262,18316,-80967,312305,172411,-180467,-167263,-18317,80966,-312306,-172412,180466
5.144,0,0,0,167626,18396,-81131,312986,172730,-180817,-167627,-18397,81130,-312987,-172731,180816
5.152,0,0,0,167988,18476,-81294,313662,173046,-181165,-167989,-18477,81293,-313663,-173047,181164
5.16,0,0,0,168347,18556,-81457,314334,173360,-181511,-168348,-18557,81456,-314335,-173361,181510
5.168,0,0,0,168704,18635,-81618,315002,173672,-181855,-168705,-18636,81617,-315003,-173673,181854
5.176,0,0,0,169059,18715,-81778,315666,173982,-182196,-169060,-18716,81777,-315667,-173983,182195
5.184,0,0,0,169412,18793,-81937,316325,174290,-182535,-169413,-18794,81936,-316326,-174291,182534
5.192,0,0,0,169762,18872,-82095,316981,174595,-182872,-169763,-18873,82094,-316982,-174596,182871
5.2,0,0,0,170111,18950,-82251,317632,174899,-183207,-170112,-18951,82250,-317633,-174900,183206
5.208,0,0,0,170456,19028,-82407,318280,175200,-183539,-170457,-19029,82406,-318281,-175201,183538
5.216,0,0,0,170800,19105,-82561,318923,175500,-183870,-170801,-19106,82560,-318924,-175501,183869
5.224,0,0,0,171141,19182,-82715,319562,175797,-184198,-171142,-19183,82714,-319563,-175798,184197
5.232,0,0,0,171480,19259,-82867,320196,176092,-184523,-171481,-19260,82866,-320197,-176093,184522
5.24,0,0,0,171816,19335,-83018,320827,176385,-184847,-171817,-19336,83017,-320828,-176386,184846
5.248,0,0,0,172150,19411,-83168,321453,176676,-185168,-172151,-19412,83167,-321454,-176677,185167
5.256,0,0,0,172482,19487,-83317,322075,176965,-185487,-172483,-19488,83316,-322076,-176966,185486
5.264,0,0,0,172812,19562,-83465,322693,177251,-185804,-172813,-19563,83464,-322694,-177252,185803
5.272,0,0,0,173139,19636,-83611,323306,177536,-186118,-173140,-19637,83610,-323307,-177537,186117
5.28,0,0,0,173464,19711,-83757,323916,177818,-186430,-173465,-19712,83756,-323917,-177819,186429
5.288,0,0,0,173786,19785,-83901,324521,178098,-186740,-173787,-19786,83900,-324522,-178099,186739
5.296,0,0,0,174106,19858,-84045,325121,178377,-187047,-174107,-19859,84044,-325122,-178378,187046
5.304,0,0,0,174424,19931,-84187,325718,178652,-187352,-174425,-19932,84186,-325719,-178653,187351
5.312,0,0,0,174739,20004,-84328,326310,178926,-187655,-174740,-20005,84327,-326311,-178927,187654
5.32,0,0,0,175052,20076,-84468,326897,179198,-187956,-175053,-20077,84467,-326898,-179199,187955
5.328,0,0,0,175362,20148,-84606,327481,179467,-188254,-175363,-20149,84605,-327482,-179468,188253
5.336,0,0,0,175670,20220,-84744,328060,179735,-188550,-175671,-20221,84743,-328061,-179736,188549
5.344,0,0,0,175976,20291,-84881,328634,180000,-188844,-175977,-20292,84880,-328635,-180001,188843
5.352,0,0,0,176279,20361,-85016,329204,180263,-189135,-176280,-20362,85015,-329205,-180264,189134
5.36,0,0,0,176580,20432,-85150,329770,180524,-189424,-176581,-20433,85149,-329771,-180525,189423
5.368,0,0,0,176879,20501,-85283,330331,180782,-189710,-176880,-20502,85282,-330332,-180783,189709
5.376,0,0,0,177175,20571,-85415,330888,181039,-189994,-177176,-20572,85414,-330889,-181040,189993
5.384,0,0,0,177468,20639,-85546,331440,181293,-190276,-177469,-20640,85545,-331441,-181294,190275
5.392,0,0,0,177759,20708,-85676,331988,181545,-190556,-177760,-20709,85675,-331989,-181546,190555
5.4,0,0,0,178048,20776,-85804,332532,181795,-190833,-178049,-20777,85803,-332533,-181796,190832
5.408,0,0,0,178334,20843,-85932,333071,182043,-191108,-178335,-20844,85931,-333072,-182044,191107
5.416,0,0,0,178618,20910,-86058,333605,182288,-191380,-178619,-20911,86057,-333606,-182289,191379
5.424,0,0,0,178899,20977,-86183,334135,182531,-191650,-178900,-20978,86182,-334136,-182532,191649
5.432,0,0,0,179178,21043,-86307,334660,182772,-191918,-179179,-21044,86306,-334661,-182773,191917
5.44,0,0,0,179454,21108,-86430,335181,183011,-192183,-179455,-21109,86429,-335182,-183012,192182
5.448,0,0,0,179728,21173,-86551,335697,183248,-192446,-179729,-21174,86550,-335698,-183249,192445
5.456,0,0,0,179999,21238,-86672,336209,183482,-192706,-180000,-21239,86671,-336210,-183483,192705
5.464,0,0,0,180268,21302,-86791,336715,183715,-192964,-180269,-21303,86790,-336716,-183716,192963
5.472,0,0,0,180535,21365,-86909,337218,183945,-193219,-180536,-21366,86908,-337219,-183946,193218
5.48,0,0,0,180798,21428,-87026,337715,184172,-193472,-180799,-21429,87025,-337716,-184173,193471
5.488,0,0,0,181060,21491,-87142,338208,184398,-193723,-181061,-21492,87141,-338209,-184399,193722
5.496,0,0,0,181319,21553,-87257,338697,184621,-193971,-181320,-21554,87256,-338698,-184622,193970
5.504,0,0,0,181575,21614,-87370,339180,184842,-194217,-181576,-21615,87369,-339181,-184843,194216
5.512,0,0,0,181828,21675,-87483,339659,185061,-194460,-181829,-21676,87482,-339660,-185062,194459
5.52,0,0,0,182080,21736,-87594,340133,185278,-194701,-182081,-21737,87593,-340134,-185279,194700
5.528,0,0,0,182328,21796,-87704,340603,185492,-194940,-182329,-21797,87703,-340604,-185493,194939
5.536,0,0,0,182574,21855,-87813,341068,185704,-195176,-182575,-21856,87812,-341069,-185705,195175
5.544,0,0,0,182818,21914,-87920,341528,185914,-195409,-182819,-21915,87919,-341529,-185915,195408
5.552,0,0,0,183058,21972,-88027,341983,186121,-195640,-183059,-21973,88026,-341984,-186122,195639
5.56,0,0,0,183297,22030,-88132,342433,186326,-195868,-183298,-22031,88131,-342434,-186327,195867
5.568,0,0,0,183532,22087,-88236,342878,186529,-196094,-183533,-22088,88235,-342879,-186530,196093
5.576,0,0,0,183765,22144,-88339,343319,186730,-196318,-183766,-22145,88338,-343320,-186731,196317
5.584,0,0,0,183996,22200,-88441,343755,186928,-196539,-183997,-22201,88440,-343756,-186929,196538
5.592,0,0,0,184224,22255,-88541,344186,187124,-196757,-184225,-22256,88540,-344187,-187125,196756
5.6,0,0,0,184449,22310,-88641,344612,187318,-196973,-184450,-22311,88640,-344613,-187319,196972
5.608,0,0,0,184671,22365,-88739,345033,187509,-197186,-184672,-22366,88738,-345034,-187510,197185
5.616,0,0,0,184891,22418,-88836,345449,187698,-197397,-184892,-22419,88835,-345450,-187699,197396
5.624,0,0,0,185109,22472,-88931,345860,187885,-197605,-185110,-22473,88930,-345861,-187886,197604
5.632,0,0,0,185323,22524,-89026,346266,188070,-197811,-185324,-22525,89025,-346267,-188071,197810
5.64,0,0,0,185535,22576,-89119,346668,188252,-198014,-185536,-22577,89118,-346669,-188253,198013
5.648,0,0,0,185744,22628,-89211,347064,188431,-198215,-185745,-22629,89210,-347065,-188432,198214
5.656,0,0,0,185951,22679,-89302,347455,188609,-198413,-185952,-22680,89301,-347456,-188610,198412
5.664,0,0,0,186155,22729,-89392,347841,188784,-198608,-186156,-22730,89391,-347842,-188785,198607
5.672,0,0,0,186356,22778,-89480,348222,188957,-198801,-186357,-22779,89479,-348223,-188958,198800
5.68,0,0,0,186554,22827,-89568,348598,189127,-198991,-186555,-22828,89567,-348599,-189128,198990
5.688,0,0,0,186750,22876,-89654,348969,189295,-199178,-186751,-22877,89653,-348970,-189296,199177
5.696,0,0,0,186943,22923,-89739,349335,189461,-199363,-186944,-22924,89738,-349336,-189462,199362
5.704,0,0,0,187133,22971,-89822,349696,189624,-199546,-187134,-22972,89821,-349697,-189625,199545
5.712,0,0,0,187321,23017,-89904,350051,189785,-199725,-187322,-23018,89903,-350052,-189786,199724
5.72,0,0,0,187506,23063,-89986,350402,189943,-199902,-187507,-23064,89985,-350403,-189944,199901
5.728,0,0,0,187688,23108,-90065,350747,190099,-200076,-187689,-23109,90064,-350748,-190100,200075
5.736,0,0,0,187867,23153,-90144,351087,190253,-200248,-187868,-23154,90143,-351088,-190254,200247
5.744,0,0,0,188043,23197,-90221,351421,190404,-200417,-188044,-23198,90220,-351422,-190405,200416
5.752,0,0,0,188217,23240,-90298,351751,190553,-200583,-188218,-23241,90297,-351752,-190554,200582
5.76,0,0,0,188388,23282,-90373,352075,190699,-200747,-188389,-23283,90372,-352076,-190700,200746
5.768,0,0,0,188556,23324,-90446,352394,190843,-200908,-188557,-23325,90445,-352395,-190844,200907
5.776,0,0,0,188721,23366,-90519,352707,190984,-201066,-188722,-23367,90518,-352708,-190985,201065
5.784,0,0,0,188883,23406,-90590,353015,191123,-201221,-188884,-23407,90589,-353016,-191124,201220
5.792,0,0,0,189043,23446,-90660,353318,191260,-201374,-189044,-23447,90659,-353319,-191261,201373
5.8,0,0,0,189199,23485,-90728,353616,191394,-201524,-189200,-23486,90727,-353617,-191395,201523
5.808,0,0,0,189353,23524,-90796,353908,191526,-201671,-189354,-23525,90795,-353909,-191527,201670
5.816,0,0,0,189504,23562,-90862,354194,191655,-201816,-189505,-23563,90861,-354195,-191656,201815
5.824,0,0,0,189652,23599,-90926,354475,191781,-201958,-189653,-23600,90925,-354476,-191782,201957
5.832,0,0,0,189797,23635,-90990,354751,191906,-202097,-189798,-23636,90989,-354752,-191907,202096
5.84,0,0,0,189939,23671,-91052,355021,192027,-202233,-189940,-23672,91051,-355022,-192028,202232
5.848,0,0,0,190079,23706,-91113,355286,192146,-202366,-190080,-23707,91112,-355287,-192147,202365
5.856,0,0,0,190215,23741,-91173,355545,192263,-202497,-190216,-23742,91172,-355546,-192264,202496
5.864,0,0,0,190348,23774,-91231,355799,192377,-202624,-190349,-23775,91230,-355800,-192378,202623
5.872,0,0,0,190479,23807,-91288,356047,192489,-202749,-190480,-23808,91287,-356048,-192490,202748
5.88,0,0,0,190606,23839,-91344,356289,192598,-202871,-190607,-23840,91343,-356290,-192599,202870
5.888,0,0,0,190731,23871,-91398,356526,192704,-202990,-190732,-23872,91397,-356527,-192705,202989
5.896,0,0,0,190853,23901,-91451,356757,192808,-203107,-190854,-23902,91450,-356758,-192809,203106
5.904,0,0,0,190971,23931,-91503,356982,192909,-203220,-190972,-23932,91502,-356983,-192910,203219
5.912,0,0,0,191087,23961,-91553,357202,193008,-203331,-191088,-23962,91552,-357203,-193009,203330
5.92,0,0,0,191199,23989,-91603,357416,193104,-203438,-191200,-23990,91602,-357417,-193105,203437
5.928,0,0,0,191309,24017,-91650,357624,193198,-203543,-191310,-24018,91649,-357625,-193199,203542
5.936,0,0,0,191415,24044,-91697,357827,193289,-203645,-191416,-24045,91696,-357828,-193290,203644
5.944,0,0,0,191519,24070,-91742,358023,193377,-203744,-191520,-24071,91741,-358024,-193378,203743
5.952,0,0,0,191619,24096,-91786,358214,193462,-203840,-191620,-24097,91785,-358215,-193463,203839
5.96,0,0,0,191716,24120,-91828,358399,193545,-203933,-191717,-24121,91827,-358400,-193546,203932
5.968,0,0,0,191810,24144,-91869,358578,193626,-204023,-191811,-24145,91868,-358579,-193627,204022
5.976,0,0,0,191901,24167,-91909,358752,193704,-204110,-191902,-24168,91908,-358753,-193705,204109
5.984,0,0,0,191989,24190,-91947,358919,193779,-204194,-191990,-24191,91946,-358920,-193780,204193
5.992,0,0,0,192074,24211,-91984,359080,193851,-204276,-192075,-24212,91983,-359081,-193852,204275
6,0,0,0,192156,24232,-92020,359236,193921,-204354,-192157,-24233,92019,-359237,-193922,204353
6.008,0,0,0,192234,24252,-92054,359385,193988,-204429,-192235,-24253,92053,-359386,-193989,204428
6.016,0,0,0,192309,24271,-92087,359528,194052,-204501,-192310,-24272,92086,-359529,-194053,204500
6.024,0,0,0,192382,24290,-92118,359666,194113,-204570,-192383,-24291,92117,-359667,-194114,204569
6.032,0,0,0,192450,24307,-92148,359797,194172,-204636,-192451,-24308,92147,-359798,-194173,204635
6.04,0,0,0,192516,24324,-92177,359922,194228,-204699,-192517,-24325,92176,-359923,-194229,204698
6.048,0,0,0,192579,24340,-92204,360041,194282,-204758,-192580,-24341,92203,-360042,-194283,204757
6.056,0,0,0,192638,24355,-92230,360154,194332,-204815,-192639,-24356,92229,-360155,-194333,204814
6.064,0,0,0,192694,24369,-92254,360260,194380,-204869,-192695,-24370,92253,-360261,-194381,204868
6.072,0,0,0,192747,24383,-92277,360361,194425,-204919,-192748,-24384,92276,-360362,-194426,204918
6.08,0,0,0,192796,24395,-92299,360455,194467,-204966,-192797,-24396,92298,-360456,-194468,204965
6.088,0,0,0,192842,24407,-92319,360543,194506,-205010,-192843,-24408,92318,-360544,-194507,205009
6.096,0,0,0,192885,24418,-92337,360624,194543,-205051,-192886,-24419,92336,-360625,-194544,205050
6.104,0,0,0,192924,24428,-92355,360699,194576,-205089,-192925,-24429,92354,-360700,-194577,205088
6.112,0,0,0,192961,24437,-92370,360768,194607,-205124,-192962,-24438,92369,-360769,-194608,205123
6.12,0,0,0,192993,24446,-92385,360831,194635,-205155,-192994,-24447,92384,-360832,-194636,205154
6.128,0,0,0,193023,24453,-92397,360887,194660,-205183,-193024,-24454,92396,-360888,-194661,205182
6.136,0,0,0,193049,24460,-92409,360936,194682,-205208,-193050,-24461,92408,-360937,-194683,205207
6.144,0,0,0,193071,24466,-92418,360979,194702,-205230,-193072,-24467,92417,-360980,-194703,205229
6.152,0,0,0,193090,24471,-92427,361016,194718,-205248,-193091,-24472,92426,-361017,-194719,205247
6.16,0,0,0,193106,24475,-92434,361045,194731,-205263,-193107,-24476,92433,-361046,-194732,205262
6.168,0,0,0,193118,24478,-92439,361069,194742,-205275,-193119,-24479,92438,-361070,-194743,205274
6.176,0,0,0,193127,24480,-92443,361085,194749,-205283,-193128,-24481,92442,-361086,-194750,205282
6.184,0,0,0,193132,24481,-92445,361095,194754,-205288,-193133,-24482,92444,-361096,-194755,205287
6.192,0,0,0,193134,24482,-92446,361099,194755,-205290,-193135,-24483,92445,-361100,-194756,205289
6.2,0,0,0,193150,24498,-92430,361115,194771,-205274,-193119,-24467,92461,-361084,-194740,205305
6.208,0,0,0,193131,24490,-92440,361098,194751,-205294,-193138,-24475,92451,-361100,-194761,205284
6.216,0,0,0,193123,24513,-92423,361097,194738,-205307,-193146,-24452,92468,-361102,-194773,205272
6.224,0,0,0,193110,24551,-92394,361094,194716,-205328,-193160,-24413,92497,-361104,-194795,205251
6.232,0,0,0,193091,24605,-92354,361091,194686,-205357,-193178,-24360,92537,-361108,-194825,205221
6.24,0,0,0,193067,24673,-92303,361086,194648,-205394,-193202,-24292,92588,-361112,-194863,205184
6.248,0,0,0,193037,24756,-92241,361081,194602,-205440,-193232,-24209,92650,-361117,-194909,205138
6.256,0,0,0,193003,24853,-92168,361074,194547,-205493,-193266,-24111,92722,-361123,-194963,205085
6.264,0,0,0,192963,24965,-92085,361066,194484,-205553,-193305,-24000,92805,-361129,-195025,205023
6.272,0,0,0,192919,25090,-91991,361057,194414,-205621,-193349,-23874,92899,-361136,-195095,204954
6.28,0,0,0,192869,25229,-91887,361046,194335,-205697,-193397,-23735,93003,-361144,-195172,204877
6.288,0,0,0,192815,25382,-91773,361035,194249,-205780,-193450,-23582,93117,-361152,-195256,204792
6.296,0,0,0,192755,25548,-91649,361022,194154,-205869,-193508,-23415,93241,-361160,-195348,204700
6.304,0,0,0,192691,25727,-91515,361007,194053,-205966,-193570,-23236,93374,-361168,-195447,204600
6.312,0,0,0,192622,25919,-91371,360991,193943,-206069,-193637,-23043,93518,-361177,-195552,204492
6.32,0,0,0,192549,26123,-91218,360973,193826,-206178,-193707,-22838,93670,-361185,-195664,204377
6.328,0,0,0,192470,26340,-91055,360953,193702,-206294,-193782,-22620,93832,-361193,-195783,204255
6.336,0,0,0,192387,26570,-90883,360931,193570,-206416,-193861,-22389,94003,-361201,-195908,204125
6.344,0,0,0,192299,26811,-90702,360908,193430,-206544,-193943,-22147,94183,-361209,-196039,203988
6.352,0,0,0,192207,27064,-90512,360882,193284,-206677,-194030,-21892,94372,-361216,-196176,203844
6.36,0,0,0,192110,27328,-90313,360854,193130,-206817,-194120,-21626,94569,-361222,-196318,203693
6.368,0,0,0,192008,27604,-90106,360823,192969,-206961,-194213,-21348,94775,-361227,-196466,203534
6.376,0,0,0,191902,27891,-89890,360791,192800,-207111,-194310,-21059,94989,-361232,-196620,203368
6.384,0,0,0,191791,28188,-89665,360755,192625,-207265,-194410,-20758,95211,-361235,-196779,203195
6.392,0,0,0,191676,28497,-89433,360717,192442,-207425,-194513,-20447,95440,-361237,-196943,203016
6.4,0,0,0,191557,28815,-89192,360676,192253,-207589,-194619,-20124,95678,-361221,-197112,202829
6.408,0,0,0,191433,29144,-88944,360632,192056,-207757,-194728,-19791,95923,-361236,-197285,202635
6.416,0,0,0,191304,29483,-88688,360585,191853,-207930,-194840,-19448,96176,-361233,-197463,202434
6.424,0,0,0,191172,29832,-88424,360535,191642,-208106,-194955,-19094,96436,-361228,-197645,202226
6.432,0,0,0,191035,30191,-88153,360481,191425,-208287,-195072,-18731,96703,-361221,-197831,202012
6.44,0,0,0,190893,30558,-87874,360424,191201,-208471,-195192,-18357,96976,-361211,-198021,201790
6.448,0,0,0,190748,30935,-87589,360364,190970,-208658,-195314,-17974,97257,-361200,-198214,201562
6.456,0,0,0,190598,31321,-87296,360299,190733,-208849,-195438,-17582,97544,-361186,-198411,201327
6.464,0,0,0,190444,31715,-86997,360231,190488,-209043,-195564,-17180,97837,-361169,-198612,201086
6.472,0,0,0,190286,32118,-86691,360159,190238,-209239,-195692,-16769,98137,-361149,-198815,200837
6.48,0,0,0,190123,32529,-86378,360083,189980,-209438,-195822,-16350,98442,-361126,-199022,200582
6.488,0,0,0,189957,32948,-86060,360002,189716,-209640,-195954,-15921,98754,-361100,-199231,200321
6.496,0,0,0,189786,33374,-85734,359917,189446,-209843,-196087,-15485,99071,-361071,-199443,200053
6.504,0,0,0,189612,33809,-85403,359828,189169,-210049,-196222,-15040,99393,-361039,-199657,199778
6.512,0,0,0,189433,34250,-85066,359734,188886,-210257,-196358,-14586,99721,-361003,-199873,199498
6.52,0,0,0,189250,34699,-84724,359635,188597,-210466,-196495,-14126,100053,-360963,-200091,199210
6.528,0,0,0,189064,35155,-84376,359532,188301,-210677,-196633,-13657,100391,-360919,-200311,198917
6.536,0,0,0,188873,35617,-84022,359424,187999,-210889,-196773,-13181,100734,-360871,-200533,198617
6.544,0,0,0,188679,36086,-83663,359310,187691,-211102,-196913,-12698,101081,-360820,-200756,198310
6.552,0,0,0,188481,36561,-83299,359192,187377,-211316,-197054,-12207,101432,-360764,-200980,197998
6.56,0,0,0,188279,37042,-82930,359068,187057,-211531,-197196,-11710,101788,-360703,-201205,197680
6.568,0,0,0,188073,37529,-82557,358939,186730,-211746,-197338,-11206,102147,-360639,-201432,197355
6.576,0,0,0,187863,38022,-82179,358805,186398,-211962,-197481,-10696,102511,-360569,-201659,197025
6.584,0,0,0,187650,38520,-81796,358665,186061,-212178,-197624,-10179,102878,-360495,-201887,196688
6.592,0,0,0,187433,39023,-81410,358520,185717,-212394,-197767,-9656,103249,-360417,-202115,196346
6.6,0,0,0,187213,39531,-81019,358369,185368,-212609,-197910,-9127,103623,-360333,-202343,195998
6.608,0,0,0,186989,40044,-80624,358213,185013,-212825,-198054,-8593,104000,-360244,-202572,195644
6.616,0,0,0,186761,40561,-80226,358050,184653,-213040,-198197,-8053,104380,-360151,-202800,195285
6.624,0,0,0,186530,41083,-79823,357882,184287,-213254,-198340,-7508,104763,-360052,-203028,194920
6.632,0,0,0,186296,41609,-79418,357708,183916,-213468,-198483,-6958,105148,-359948,-203256,194550
6.64,0,0,0,186059,42138,-79009,357529,183540,-213680,-198626,-6403,105536,-359839,-203483,194174
6.648,0,0,0,185818,42672,-78598,357343,183159,-213892,-198768,-5843,105926,-359724,-203710,193793
6.656,0,0,0,185574,43208,-78183,357151,182772,-214102,-198909,-5279,106318,-359604,-203936,193407
6.664,0,0,0,185326,43749,-77766,356954,182381,-214311,-199050,-4711,106712,-359479,-204160,193016
6.672,0,0,0,185076,44292,-77346,356750,181985,-214518,-199190,-4138,107108,-359348,-204384,192620
6.68,0,0,0,184822,44838,-76923,356540,181584,-214724,-199329,-3562,107505,-359212,-204607,192219
6.688,0,0,0,184566,45386,-76499,356324,181178,-214928,-199467,-2981,107904,-359070,-204828,191813
6.696,0,0,0,184307,45938,-76072,356103,180768,-215130,-199604,-2398,108303,-358922,-205047,191402
6.704,0,0,0,184045,46491,-75643,355875,180353,-215330,-199741,-1811,108704,-358769,-205265,190987
6.712,0,0,0,183780,47046,-75213,355641,179934,-215527,-199875,-1221,109106,-358610,-205482,190568
6.72,0,0,0,183512,47603,-74782,355401,179511,-215723,-200009,-629,109508,-358446,-205696,190144
6.728,0,0,0,183242,48162,-74348,355155,179084,-215916,-200142,-33,109910,-358275,-205909,189716
6.736,0,0,0,182970,48722,-73914,354904,178653,-216106,-200273,564,110313,-358100,-206119,189284
6.744,0,0,0,182695,49283,-73479,354646,178218,-216294,-200402,1164,110716,-357918,-206327,188849
6.752,0,0,0,182417,49846,-73043,354382,177780,-216479,-200530,1766,111119,-357732,-206533,188409
6.76,0,0,0,182138,50409,-72606,354113,177338,-216661,-200656,2370,111522,-357539,-206737,187966
6.768,0,0,0,181856,50972,-72168,353838,176892,-216841,-200781,2975,111924,-357341,-206938,187519
6.776,0,0,0,181572,51536,-71731,353557,176444,-217017,-200904,3582,112326,-357138,-207136,187069
6.784,0,0,0,181286,52100,-71293,353271,175992,-217190,-201025,4189,112727,-356929,-207332,186616
6.792,0,0,0,180998,52665,-70855,352979,175537,-217360,-201145,4798,113127,-356714,-207525,186160
6.8,0,0,0,180708,53228,-70417,352682,175080,-217527,-201262,5408,113526,-356495,-207716,185701
6.808,0,0,0,180417,53792,-69980,352379,174620,-217690,-201378,6018,113924,-356270,-207903,185240
6.816,0,0,0,180124,54355,-69543,352071,174157,-217850,-201491,6628,114320,-356040,-208087,184775
6.824,0,0,0,179829,54917,-69107,351758,173692,-218007,-201603,7238,114715,-355805,-208269,184309
6.832,0,0,0,179533,55478,-68671,351440,173225,-218160,-201712,7848,115108,-355565,-208447,183840
6.84,0,0,0,179236,56037,-68237,351117,172757,-218309,-201819,8458,115500,-355320,-208622,183370
6.848,0,0,0,178938,56596,-67804,350790,172286,-218455,-201924,9067,115889,-355071,-208794,182897
6.856,0,0,0,178638,57152,-67372,350458,171814,-218597,-202027,9676,116276,-354816,-208963,182423
6.864,0,0,0,178338,57707,-66941,350121,171340,-218736,-202128,10283,116661,-354558,-209128,181948
6.872,0,0,0,178037,58260,-66513,349780,170866,-218871,-202226,10889,117044,-354295,-209290,181471
6.88,0,0,0,177735,58811,-66086,349435,170390,-219002,-202323,11494,117424,-354027,-209448,180993
6.888,0,0,0,177432,59359,-65661,349086,169913,-219129,-202416,12097,117801,-353756,-209604,180515
6.896,0,0,0,177129,59904,-65238,348734,169436,-219253,-202508,12698,118175,-353480,-209755,180036
6.904,0,0,0,176826,60447,-64818,348378,168959,-219372,-202597,13297,118546,-353201,-209903,179556
6.912,0,0,0,176523,60987,-64400,348018,168481,-219488,-202684,13893,118914,-352918,-210048,179076
6.92,0,0,0,176219,61523,-63985,347655,168004,-219600,-202768,14487,119279,-352632,-210189,178597
6.928,0,0,0,175916,62056,-63572,347290,167526,-219708,-202850,15078,119641,-352343,-210327,178117
6.936,0,0,0,175612,62586,-63163,346921,167049,-219813,-202930,15666,119999,-352050,-210461,177638
6.944,0,0,0,175310,63111,-62756,346550,166573,-219913,-203007,16251,120353,-351755,-210591,177160
6.952,0,0,0,175007,63633,-62353,346177,166098,-220010,-203082,16832,120703,-351457,-210718,176682
6.96,0,0,0,174705,64151,-61954,345802,165624,-220103,-203154,17409,121049,-351156,-210842,176206
6.968,0,0,0,174405,64664,-61557,345425,165151,-220192,-203224,17982,121392,-350853,-210962,175731
6.976,0,0,0,174105,65172,-61165,345046,164680,-220278,-203292,18552,121730,-350549,-211078,175258
6.984,0,0,0,173806,65676,-60777,344667,164210,-220360,-203357,19116,122064,-350242,-211191,174787
6.992,0,0,0,173508,66175,-60392,344286,163743,-220438,-203420,19676,122393,-349934,-211300,174318
7,0,0,0,173212,66669,-60012,343904,163278,-220512,-203481,20231,122718,-349625,-211406,173851
7.008,0,0,0,172917,67157,-59636,343522,162816,-220583,-203539,20781,123039,-349314,-211508,173387
7.016,0,0,0,172625,67640,-59265,343140,162357,-220651,-203595,21325,123354,-349003,-211607,172926
7.024,0,0,0,172334,68117,-58898,342758,161901,-220715,-203649,21864,123665,-348691,-211702,172468
7.032,0,0,0,172045,68589,-58536,342377,161448,-220776,-203700,22397,123971,-348379,-211794,172014
7.04,0,0,0,171758,69054,-58179,341996,160999,-220833,-203749,22923,124272,-348067,-211883,171563
7.048,0,0,0,171474,69513,-57827,341616,160553,-220887,-203796,23444,124567,-347756,-211968,171116
7.056,0,0,0,171192,69965,-57480,341238,160112,-220938,-203841,23957,124858,-347445,-212050,170673
7.064,0,0,0,170914,70411,-57139,340861,159676,-220986,-203883,24464,125143,-347134,-212129,170235
7.072,0,0,0,170638,70849,-56803,340486,159244,-221030,-203924,24964,125423,-346825,-212205,169802
7.08,0,0,0,170365,71281,-56472,340114,158817,-221072,-203962,25456,125697,-346517,-212278,169374
7.088,0,0,0,170095,71706,-56148,339744,158395,-221111,-203999,25940,125966,-346211,-212347,168951
7.096,0,0,0,169829,72123,-55829,339377,157979,-221147,-204033,26417,126229,-345908,-212414,168533
7.104,0,0,0,169567,72532,-55517,339014,157569,-221180,-204066,26886,126486,-345606,-212478,168122
7.112,0,0,0,169308,72934,-55210,338654,157165,-221211,-204097,27346,126737,-345307,-212538,167717
7.12,0,0,0,169054,73327,-54910,338299,156767,-221239,-204126,27797,126983,-345011,-212596,167318
7.128,0,0,0,168804,73713,-54617,337947,156376,-221264,-204153,28240,127223,-344719,-212651,166926
